timestamp,symbol,timeframe,open,high,low,close,volume,ha_open,ha_high,ha_low,ha_close,psar_value,psar_signal,stochastic_k,stochastic_d,k_in_range,psar_signal_match,candle_color,candle_type,candle_conditions_met,alert_triggered,scan_id,scan_name,condition_id,kline_start,kline_end,signaldirection,processing_time,error_message
2025-10-29 13:42:00,ADANIPORTS25NOV1680CE,1minute,3.0,3.0,3.0,3.0,0,2.87,3.0,2.87,3.0,2.7,0,59.17,61.55,True,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 13:43:14,"PSAR signal mismatch: expected 1, got 0.0"
2025-10-29 13:46:00,ADANIPORTS25NOV1680CE,1minute,2.85,2.85,2.8,2.8,0,2.93,2.93,2.8,2.82,3.0,-1,59.44,61.09,True,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 13:47:01,"PSAR signal mismatch: expected 1, got -1.0"
2025-10-29 14:05:00,ADANIPORTS25NOV1680CE,1minute,3.0,3.0,2.85,3.0,0,2.96,3.0,2.85,2.96,2.67,0,62.14,60.41,True,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 14:06:01,"PSAR signal mismatch: expected 1, got 0.0"
2025-10-29 14:27:00,ADANIPORTS25NOV1680CE,1minute,2.75,2.75,2.75,2.75,0,2.69,2.75,2.69,2.75,2.78,0,54.16,60.15,True,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 14:28:06,"PSAR signal mismatch: expected 1, got 0.0"
2025-10-29 14:30:00,ADANIPORTS25NOV1680CE,1minute,2.85,2.85,2.8,2.8,0,2.82,2.85,2.8,2.82,2.62,0,52.27,59.82,True,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 14:31:01,"PSAR signal mismatch: expected 1, got 0.0"
2025-10-29 14:38:00,ADANIPORTS25NOV1680CE,1minute,2.7,2.7,2.7,2.7,0,2.68,2.7,2.68,2.7,2.83,0,43.18,57.84,True,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 14:39:07,"PSAR signal mismatch: expected 1, got 0.0"
2025-10-29 14:55:00,ADANIPORTS25NOV1680CE,1minute,2.55,2.55,2.5,2.5,0,2.54,2.55,2.5,2.52,0,0,0,0,False,False,red,0,False,False,0,Pre-check log,0,0,0,0,2025-10-29 14:56:01,Candle received - not yet evaluated for conditions
2025-10-29 14:55:00,ADANIPORTS25NOV1680CE,1minute,2.55,2.55,2.5,2.5,0,2.54,2.55,2.5,2.52,2.63,0,0.0,0.0,False,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 14:56:01,"K value 0.00 out of range [10, 100]"
2025-10-29 15:02:00,ADANIPORTS25NOV1680CE,1minute,2.55,2.55,2.55,2.55,0,2.55,2.55,2.55,2.55,0,0,0,0,False,False,green,0,False,False,0,Pre-check log,0,0,0,0,2025-10-29 15:03:05,Candle received - not yet evaluated for conditions
2025-10-29 15:02:00,ADANIPORTS25NOV1680CE,1minute,2.55,2.55,2.55,2.55,0,2.55,2.55,2.55,2.55,2.56,0,0.0,0.0,False,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 15:03:05,"K value 0.00 out of range [10, 100]"
2025-10-29 15:12:00,ADANIPORTS25NOV1680CE,1minute,2.6,2.6,2.6,2.6,0,2.6,2.6,2.6,2.6,0,0,0,0,False,False,green,0,False,False,0,Pre-check log,0,0,0,0,2025-10-29 15:13:13,Candle received - not yet evaluated for conditions
2025-10-29 15:12:00,ADANIPORTS25NOV1680CE,1minute,2.6,2.6,2.6,2.6,0,2.6,2.6,2.6,2.6,2.55,0,0.0,0.0,False,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 15:13:13,"K value 0.00 out of range [10, 100]"
2025-10-29 15:25:00,ADANIPORTS25NOV1680CE,1minute,2.55,2.55,2.55,2.55,0,2.51,2.55,2.51,2.55,0,0,0,0,False,False,green,0,False,False,0,Pre-check log,0,0,0,0,2025-10-29 15:26:00,Candle received - not yet evaluated for conditions
2025-10-29 15:25:00,ADANIPORTS25NOV1680CE,1minute,2.55,2.55,2.55,2.55,0,2.51,2.55,2.51,2.55,2.37,0,0.0,0.0,False,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 15:26:00,"K value 0.00 out of range [10, 100]"
