timestamp,symbol,timeframe,open,high,low,close,volume,ha_open,ha_high,ha_low,ha_close,psar_value,psar_signal,stochastic_k,stochastic_d,k_in_range,psar_signal_match,candle_color,candle_type,candle_conditions_met,alert_triggered,scan_id,scan_name,condition_id,kline_start,kline_end,signaldirection,processing_time,error_message
2025-10-30 13:05:00,NIFTY25N0424950CE,2minute,1002.8,1002.8,1002.8,1002.8,0,1002.8,1002.8,1002.8,1002.8,993.07,0,7.36,9.58,False,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 13:08:25,"K value 7.3554288429045735 out of range [10, 100]"
