timestamp,symbol,timeframe,open,high,low,close,volume,ha_open,ha_high,ha_low,ha_close,psar_value,psar_signal,stochastic_k,stochastic_d,k_in_range,psar_signal_match,candle_color,candle_type,candle_conditions_met,alert_triggered,scan_id,scan_name,condition_id,kline_start,kline_end,signaldirection,processing_time,error_message
2025-10-30 09:40:00,BANKNIFTY25NOV61600PE,1minute,3186.8,3186.8,3186.8,3186.8,0,3186.8,3186.8,3186.8,3186.8,3195.11,0,16.19,34.12,True,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 09:43:50,"PSAR signal mismatch: expected 1, got 0.0"
2025-10-30 10:38:00,BANKNIFTY25NOV61600PE,1minute,3259.95,3259.95,3259.95,3259.95,0,3259.95,3259.95,3259.95,3259.95,3256.01,0,86.38,44.3,True,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 10:39:18,"PSAR signal mismatch: expected 1, got 0.0"
2025-10-30 10:43:00,BANKNIFTY25NOV61600PE,1minute,3259.95,3259.95,3259.95,3259.95,0,3259.95,3259.95,3259.95,3259.95,3257.62,0,95.96,52.46,True,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 10:44:55,"PSAR signal mismatch: expected 1, got 0.0"
2025-10-30 10:46:00,BANKNIFTY25NOV61600PE,1minute,3259.95,3259.95,3259.95,3259.95,0,3259.95,3259.95,3259.95,3259.95,3258.25,0,97.93,57.65,True,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 10:47:14,"PSAR signal mismatch: expected 1, got 0.0"
2025-10-30 11:14:00,BANKNIFTY25NOV61600PE,1minute,3259.95,3259.95,3259.95,3259.95,0,3259.95,3259.95,3259.95,3259.95,3259.86,0,97.93,90.94,True,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 11:15:14,"PSAR signal mismatch: expected 1, got 0.0"
2025-10-30 11:25:00,BANKNIFTY25NOV61600PE,1minute,3259.95,3259.95,3259.95,3259.95,0,3259.95,3259.95,3259.95,3259.95,3259.92,0,97.93,96.55,True,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 11:26:31,"PSAR signal mismatch: expected 1, got 0.0"
2025-10-30 11:26:00,BANKNIFTY25NOV61600PE,1minute,3259.95,3259.95,3259.95,3259.95,0,3259.95,3259.95,3259.95,3259.95,3259.92,0,97.93,96.85,True,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 11:30:39,"PSAR signal mismatch: expected 1, got 0.0"
2025-10-30 11:30:00,BANKNIFTY25NOV61600PE,1minute,3259.95,3259.95,3259.95,3259.95,0,3259.95,3259.95,3259.95,3259.95,3259.93,0,97.93,97.7,True,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 11:31:15,"PSAR signal mismatch: expected 1, got 0.0"
2025-10-30 11:38:00,BANKNIFTY25NOV61600PE,1minute,3172.7,3172.7,3172.7,3172.7,0,3205.42,3205.42,3172.7,3172.7,3259.95,0,96.2,97.87,True,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 11:39:10,"PSAR signal mismatch: expected 1, got 0.0"
2025-10-30 12:02:00,BANKNIFTY25NOV61600PE,1minute,3172.7,3172.7,3172.7,3172.7,0,3172.7,3172.7,3172.7,3172.7,3198.18,0,82.36,93.57,True,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 12:03:07,"PSAR signal mismatch: expected 1, got 0.0"
