timestamp,open,high,low,close,volume
2025-10-13 09:15:00,56578.0,56782.0,56578.0,56725.6,39935
2025-10-13 09:17:00,56725.6,56747.8,56706.0,56724.4,20755
2025-10-13 09:19:00,56724.4,56735.4,56700.6,56712.6,8015
2025-10-13 09:21:00,56711.0,56746.4,56701.0,56725.0,8680
2025-10-13 09:23:00,56725.0,56734.8,56710.0,56715.4,10045
2025-10-13 09:25:00,56722.6,56722.6,56652.0,56680.4,15015
2025-10-13 09:27:00,56680.4,56689.8,56663.0,56674.0,5565
2025-10-13 09:29:00,56670.0,56685.4,56630.0,56643.8,11655
2025-10-13 09:31:00,56643.8,56643.8,56605.0,56606.6,12845
2025-10-13 09:33:00,56606.6,56620.8,56592.2,56602.2,12460
2025-10-13 09:35:00,56602.2,56609.8,56575.0,56588.2,9870
2025-10-13 09:37:00,56587.8,56642.6,56587.8,56636.0,9100
2025-10-13 09:39:00,56636.0,56714.0,56624.4,56714.0,9905
2025-10-13 09:41:00,56714.0,56729.0,56700.2,56724.4,4725
2025-10-13 09:43:00,56724.4,56724.4,56687.0,56714.2,2975
2025-10-13 09:45:00,56714.2,56760.0,56708.8,56760.0,6055
2025-10-13 09:47:00,56760.0,56762.4,56736.0,56748.0,8820
2025-10-13 09:49:00,56748.0,56759.6,56702.8,56716.0,10850
2025-10-13 09:51:00,56716.0,56718.4,56700.4,56717.6,1785
2025-10-13 09:53:00,56717.6,56718.4,56683.0,56695.0,7630
2025-10-13 09:55:00,56695.0,56735.0,56683.6,56730.0,1680
2025-10-13 09:57:00,56730.0,56744.8,56720.0,56724.2,9555
2025-10-13 09:59:00,56724.2,56746.8,56704.2,56707.4,2065
2025-10-13 10:01:00,56707.4,56712.0,56690.0,56696.6,2065
2025-10-13 10:03:00,56696.6,56706.0,56692.4,56705.0,2380
2025-10-13 10:05:00,56705.0,56705.0,56683.0,56695.8,2345
2025-10-13 10:07:00,56695.8,56714.8,56673.2,56710.0,2485
2025-10-13 10:09:00,56710.0,56719.0,56700.0,56700.0,1960
2025-10-13 10:11:00,56700.0,56718.0,56700.0,56703.8,1225
2025-10-13 10:13:00,56703.8,56725.0,56703.8,56719.6,2870
2025-10-13 10:15:00,56719.6,56743.0,56708.0,56740.0,3255
2025-10-13 10:17:00,56740.0,56740.0,56712.0,56720.0,1680
2025-10-13 10:19:00,56720.0,56732.6,56710.0,56710.0,2170
2025-10-13 10:21:00,56714.2,56714.2,56692.4,56709.2,1855
2025-10-13 10:23:00,56709.2,56740.0,56701.0,56740.0,4900
2025-10-13 10:25:00,56740.0,56762.8,56739.4,56755.0,3465
2025-10-13 10:27:00,56755.0,56815.0,56755.0,56802.0,14035
2025-10-13 10:29:00,56802.0,56849.6,56797.0,56842.0,18305
2025-10-13 10:31:00,56842.0,56844.6,56801.2,56816.0,6930
2025-10-13 10:33:00,56813.0,56845.6,56810.0,56830.2,7385
2025-10-13 10:35:00,56830.2,56869.0,56825.4,56869.0,10500
2025-10-13 10:37:00,56866.2,56874.0,56848.0,56861.8,11095
2025-10-13 10:39:00,56860.0,56871.0,56855.0,56855.2,2275
2025-10-13 10:41:00,56855.2,56879.2,56840.0,56841.4,4620
2025-10-13 10:43:00,56841.4,56845.0,56810.0,56815.0,1890
2025-10-13 10:45:00,56815.0,56819.6,56785.4,56815.0,4655
2025-10-13 10:47:00,56815.0,56845.2,56810.2,56845.2,1750
2025-10-13 10:49:00,56845.2,56845.2,56825.2,56831.2,875
2025-10-13 10:51:00,56831.2,56844.0,56815.0,56815.0,1190
2025-10-13 10:53:00,56815.0,56821.4,56792.4,56795.0,1260
2025-10-13 10:55:00,56795.0,56795.0,56732.0,56732.0,5040
2025-10-13 10:57:00,56732.0,56806.2,56730.0,56770.0,4130
