timestamp,open,high,low,close,volume
2025-10-13 09:15:00,137.0,146.25,127.65,143.1,50960
2025-10-13 09:25:00,142.8,162.45,142.8,159.55,51800
2025-10-13 09:35:00,159.55,164.45,139.05,142.75,23135
2025-10-13 09:45:00,142.75,145.35,133.45,144.25,16170
2025-10-13 09:55:00,144.25,146.95,139.6,145.15,8890
2025-10-13 10:05:00,145.15,147.9,141.3,141.3,8400
2025-10-13 10:15:00,141.3,146.4,138.95,140.0,5600
2025-10-13 10:25:00,140.0,140.35,126.2,131.7,53795
2025-10-13 10:35:00,131.7,132.0,125.55,129.25,28280
2025-10-13 10:45:00,129.25,135.2,128.6,134.6,13195
2025-10-13 10:55:00,134.6,142.4,130.5,132.65,17955
2025-10-13 11:05:00,132.65,134.5,129.35,132.6,19985
2025-10-13 11:15:00,132.6,141.2,130.6,141.2,3920
2025-10-13 11:25:00,141.2,141.6,133.45,133.6,9660
2025-10-13 11:35:00,134.55,137.5,134.55,136.55,2415
2025-10-13 11:45:00,136.55,137.8,129.3,130.55,4900
2025-10-13 11:55:00,130.55,133.15,127.7,132.75,4970
2025-10-13 12:05:00,132.75,133.4,128.55,131.5,6020
2025-10-13 12:15:00,131.5,136.8,131.4,136.8,4375
2025-10-13 12:25:00,136.8,138.2,131.4,135.6,10745
2025-10-13 12:35:00,135.6,135.6,129.55,130.05,2765
2025-10-13 12:45:00,130.05,131.85,127.9,130.2,3745
2025-10-13 12:55:00,130.2,131.5,127.45,130.35,4025
2025-10-13 13:05:00,130.35,130.8,128.3,128.7,665
2025-10-13 13:15:00,128.7,130.85,127.75,130.3,4830
2025-10-13 13:25:00,130.3,131.4,123.0,126.1,10150
2025-10-13 13:35:00,126.1,128.0,125.0,128.0,4235
2025-10-13 13:45:00,128.0,128.0,124.6,126.15,1820
2025-10-13 13:55:00,126.15,128.9,123.7,123.7,1820
2025-10-13 14:05:00,123.7,123.7,117.75,123.15,7385
2025-10-13 14:15:00,123.15,123.15,115.2,115.2,14175
2025-10-13 14:25:00,115.2,115.2,108.0,112.6,17990
2025-10-13 14:35:00,112.6,114.5,110.1,112.55,12040
2025-10-13 14:45:00,112.55,116.75,112.1,114.4,2870
2025-10-13 14:55:00,114.4,122.7,114.4,122.7,3185
2025-10-13 15:05:00,122.7,125.75,119.95,123.1,6440
2025-10-13 15:15:00,124.0,125.15,119.7,122.6,11970
2025-10-13 15:25:00,122.6,123.85,118.5,119.45,12530
2025-10-14 09:15:00,120.1,124.4,108.0,108.0,15365
2025-10-14 09:25:00,108.0,115.25,107.3,114.9,6090
2025-10-14 09:35:00,114.9,127.7,114.9,127.0,6405
2025-10-14 09:45:00,127.0,129.6,121.75,125.4,7595
2025-10-14 09:55:00,125.4,139.5,124.9,134.7,18060
2025-10-14 10:05:00,134.7,141.0,133.6,134.6,7770
2025-10-14 10:15:00,134.6,144.9,132.95,136.5,10885
2025-10-14 10:25:00,136.5,136.75,127.7,130.55,7980
2025-10-14 10:35:00,130.55,134.1,128.8,129.15,5145
2025-10-14 10:45:00,129.15,131.2,121.7,130.05,5215
2025-10-14 10:55:00,130.05,135.05,128.0,134.75,2345
2025-10-14 11:05:00,134.75,151.85,133.55,146.6,23765
2025-10-14 11:15:00,146.6,161.0,146.6,160.25,16975
2025-10-14 11:25:00,160.25,169.95,159.95,165.6,20090
2025-10-14 11:35:00,165.6,165.6,152.65,158.4,5425
2025-10-14 11:45:00,158.4,162.35,152.0,152.0,4935
2025-10-14 11:55:00,152.0,154.0,146.0,151.8,10150
2025-10-14 12:05:00,151.8,174.45,151.8,171.3,21945
2025-10-14 12:15:00,172.3,179.5,163.85,164.1,11480
2025-10-14 12:25:00,164.1,172.55,162.75,165.5,9450
2025-10-14 12:35:00,165.5,172.75,162.2,170.95,11760
2025-10-14 12:45:00,170.95,171.8,165.3,168.85,3465
2025-10-14 12:55:00,168.85,170.15,163.95,169.3,3710
2025-10-14 13:05:00,169.3,177.3,161.55,169.4,18620
2025-10-14 13:15:00,169.4,173.6,167.0,167.65,6125
2025-10-14 13:25:00,167.65,171.7,157.7,159.35,3430
2025-10-14 13:35:00,159.35,161.1,153.2,156.95,8120
2025-10-14 13:45:00,156.95,162.55,154.0,159.9,6020
2025-10-14 13:55:00,159.9,160.55,146.1,146.1,6545
2025-10-14 14:05:00,146.1,153.9,144.8,147.35,3255
2025-10-14 14:15:00,147.35,151.0,144.05,144.7,3745
2025-10-14 14:25:00,144.7,144.7,130.0,131.6,10885
2025-10-14 14:35:00,131.6,131.6,123.9,128.45,14770
2025-10-14 14:45:00,128.25,132.1,124.3,128.6,6405
2025-10-14 14:55:00,128.6,131.8,128.1,130.35,8400
2025-10-14 15:05:00,130.35,135.8,128.65,132.7,10570
2025-10-14 15:15:00,132.7,135.1,130.5,135.1,7875
2025-10-14 15:25:00,135.1,141.95,134.95,136.55,17080
2025-10-15 09:15:00,130.0,130.0,93.5,100.95,39340
2025-10-15 09:25:00,100.95,101.45,97.55,100.15,12320
2025-10-15 09:35:00,100.15,111.55,100.15,108.6,23310
2025-10-15 09:45:00,108.6,114.0,103.7,108.85,15925
2025-10-15 09:55:00,108.9,108.9,97.1,102.2,24885
2025-10-15 10:05:00,102.2,102.3,89.05,90.1,17640
2025-10-15 10:15:00,90.1,90.1,82.3,83.75,31325
2025-10-15 10:25:00,83.75,84.5,79.45,79.8,15085
2025-10-15 10:35:00,79.8,85.45,78.45,85.45,18025
2025-10-15 10:45:00,85.45,85.75,81.25,81.75,9170
2025-10-15 10:55:00,81.75,83.4,79.2,82.65,14735
2025-10-15 11:05:00,82.65,84.6,81.8,82.75,6860
2025-10-15 11:15:00,82.75,84.4,81.3,82.15,17745
2025-10-15 11:25:00,82.15,84.4,81.45,84.0,1855
2025-10-15 11:35:00,84.0,84.0,82.1,82.6,8680
2025-10-15 11:45:00,82.6,84.55,82.6,83.6,1505
2025-10-15 11:55:00,83.6,83.9,82.0,82.4,2170
2025-10-15 12:05:00,82.4,83.95,81.45,83.35,4515
2025-10-15 12:15:00,83.35,85.7,82.85,84.05,6755
2025-10-15 12:25:00,83.55,84.7,80.05,80.95,7945
2025-10-15 12:35:00,80.95,81.3,78.2,78.9,3255
2025-10-15 12:45:00,78.9,80.0,77.35,77.8,3990
2025-10-15 12:55:00,77.8,78.75,75.3,77.2,13020
2025-10-15 13:05:00,77.2,77.65,75.8,77.4,12145
2025-10-15 13:15:00,77.3,77.45,74.35,75.6,21140
2025-10-15 13:25:00,75.6,76.05,73.9,74.0,6720
2025-10-15 13:35:00,74.0,76.1,73.95,76.05,6580
2025-10-15 13:45:00,76.05,77.7,75.95,77.65,3640
2025-10-15 13:55:00,77.65,80.6,77.3,80.6,3535
2025-10-15 14:05:00,80.6,81.55,78.25,79.95,4970
2025-10-15 14:15:00,79.95,80.95,77.6,78.0,2765
2025-10-15 14:25:00,78.0,79.95,76.6,77.75,3220
2025-10-15 14:35:00,77.75,79.3,76.6,79.2,3115
2025-10-15 14:45:00,79.2,85.9,79.15,83.5,6895
2025-10-15 14:55:00,83.95,84.55,81.7,83.15,6510
2025-10-15 15:05:00,83.8,85.3,81.0,82.55,12845
2025-10-15 15:15:00,82.55,84.0,81.35,82.95,10465
2025-10-15 15:25:00,82.95,84.0,81.2,82.05,4970
2025-10-16 09:15:00,68.0,68.0,58.0,61.3,19964595
2025-10-16 09:25:00,61.45,62.0,57.8,59.9,41654060
2025-10-16 09:35:00,59.9,65.5,59.9,62.45,77513275
2025-10-16 09:45:00,62.1,64.6,60.55,62.25,95583775
2025-10-16 09:55:00,62.25,65.5,61.4,62.35,82731180
2025-10-16 10:05:00,62.35,68.6,62.35,68.3,99652315
2025-10-16 10:15:00,68.3,68.6,61.75,62.6,129385305
2025-10-16 10:25:00,62.6,66.15,61.1,64.8,125535305
2025-10-16 10:35:00,64.8,65.6,64.25,64.45,93846725
2025-10-16 10:45:00,64.45,64.75,63.25,63.35,126748685
2025-10-16 10:55:00,63.35,64.5,62.25,63.5,119040215
2025-10-16 11:05:00,63.5,64.0,63.05,63.7,130054540
2025-10-16 11:15:00,63.7,64.8,62.95,63.55,134020110
2025-10-16 11:25:00,63.55,64.2,62.6,63.75,165198320
2025-10-16 11:35:00,63.75,64.05,63.25,64.05,130531310
2025-10-16 11:45:00,64.05,64.6,62.95,62.95,155648395
2025-10-16 11:55:00,62.95,64.25,62.45,62.9,168006125
2025-10-16 12:05:00,62.9,63.35,60.6,60.6,166926620
2025-10-16 12:15:00,60.6,60.6,57.7,59.1,189630945
2025-10-16 12:25:00,59.1,59.55,57.0,57.85,191610615
2025-10-16 12:35:00,57.85,60.0,57.5,59.2,207901050
2025-10-16 12:45:00,59.2,59.8,58.1,58.1,194691350
2025-10-16 12:55:00,58.1,59.9,58.05,58.55,198349305
2025-10-16 13:05:00,58.55,59.3,58.15,58.7,192354190
2025-10-16 13:15:00,58.7,59.55,57.9,58.85,225666140
2025-10-16 13:25:00,58.85,59.25,56.7,57.2,222330675
2025-10-16 13:35:00,57.2,57.85,56.4,57.0,248922975
2025-10-16 13:45:00,57.0,57.9,56.85,57.7,338821350
2025-10-16 13:55:00,57.7,58.2,57.3,57.6,367660440
2025-10-16 14:05:00,57.6,59.2,56.9,59.15,350603435
2025-10-16 14:15:00,59.0,60.0,57.75,59.2,385349685
