timestamp,symbol,timeframe,open,high,low,close,volume,ha_open,ha_high,ha_low,ha_close,psar_value,psar_signal,stochastic_k,stochastic_d,k_in_range,psar_signal_match,candle_color,candle_type,candle_conditions_met,alert_triggered,scan_id,scan_name,condition_id,kline_start,kline_end,signaldirection,processing_time,error_message
2025-10-30 09:38:00,BANKNIFTY25NOV49100PE,1minute,11.0,11.0,11.0,11.0,0,12.02,12.02,11.0,11.0,13.25,0,0,0,False,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 09:39:22,"K value 0 out of range [10, 100]"
2025-10-30 09:42:00,BANKNIFTY25NOV49100PE,1minute,10.4,10.4,10.4,10.4,0,10.91,10.91,10.4,10.4,12.42,0,0,0,False,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 09:43:32,"K value 0 out of range [10, 100]"
2025-10-30 09:43:00,BANKNIFTY25NOV49100PE,1minute,10.4,10.4,10.4,10.4,0,10.66,10.66,10.4,10.4,12.12,0,0,0,False,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 09:44:07,"K value 0 out of range [10, 100]"
2025-10-30 09:46:00,BANKNIFTY25NOV49100PE,1minute,10.7,10.7,10.7,10.7,0,10.36,10.7,10.36,10.7,11.15,0,0,0,False,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 09:52:39,"K value 0 out of range [10, 100]"
2025-10-30 10:14:00,BANKNIFTY25NOV49100PE,1minute,11.45,11.45,11.45,11.45,0,11.35,11.45,11.35,11.45,9.99,0,0.0,0.0,False,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 10:15:15,"K value 0.0 out of range [10, 100]"
2025-10-30 10:17:00,BANKNIFTY25NOV49100PE,1minute,11.45,11.45,11.45,11.45,0,11.44,11.45,11.44,11.45,10.2,0,0.0,0.0,False,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 10:18:23,"K value 0.0 out of range [10, 100]"
2025-10-30 10:18:00,BANKNIFTY25NOV49100PE,1minute,11.45,13.1,11.45,13.1,0,11.44,13.1,11.44,12.28,10.26,0,0.0,0.0,False,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 10:19:20,"K value 0.0 out of range [10, 100]"
2025-10-30 10:34:00,BANKNIFTY25NOV49100PE,1minute,10.0,10.0,10.0,10.0,0,10.0,10.0,10.0,10.0,11.68,0,0.0,0.0,False,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 10:35:17,"K value 0.0 out of range [10, 100]"
2025-10-30 10:36:00,BANKNIFTY25NOV49100PE,1minute,10.9,10.9,10.9,10.9,0,10.0,10.9,10.0,10.9,11.51,0,0.0,0.0,False,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 10:39:49,"K value 0.0 out of range [10, 100]"
2025-10-30 10:46:00,BANKNIFTY25NOV49100PE,1minute,10.9,10.9,10.9,10.9,0,10.9,10.9,10.9,10.9,10.91,0,0.0,0.0,False,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 10:52:00,"K value 0.0 out of range [10, 100]"
2025-10-30 10:52:00,BANKNIFTY25NOV49100PE,1minute,10.9,10.9,10.9,10.9,0,10.9,10.9,10.9,10.9,10.2,0,0.0,0.0,False,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 10:57:40,"K value 0.0 out of range [10, 100]"
2025-10-30 11:14:00,BANKNIFTY25NOV49100PE,1minute,10.9,10.9,10.9,10.9,0,10.9,10.9,10.9,10.9,10.67,0,0.0,0.0,False,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 11:20:18,"K value 0.0 out of range [10, 100]"
2025-10-30 11:30:00,BANKNIFTY25NOV49100PE,1minute,10.9,10.9,10.9,10.9,0,10.9,10.9,10.9,10.9,10.8,0,0.0,0.0,False,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 11:37:00,"K value 0.0 out of range [10, 100]"
