timestamp,symbol,timeframe,open,high,low,close,volume,ha_open,ha_high,ha_low,ha_close,psar_value,psar_signal,stochastic_k,stochastic_d,k_in_range,psar_signal_match,candle_color,candle_type,candle_conditions_met,alert_triggered,scan_id,scan_name,condition_id,kline_start,kline_end,signaldirection,processing_time,error_message
2025-10-29 13:29:00,ADANIPORTS25NOV1280PE,2minute,2.3,2.3,2.3,2.3,0,2.3,2.3,2.3,2.3,2.34,0,10.9,14.5,True,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 13:32:09,"PSAR signal mismatch: expected 1, got 0.0"
2025-10-29 13:35:00,ADANIPORTS25NOV1280PE,2minute,2.3,2.3,2.3,2.3,0,2.3,2.3,2.3,2.3,2.32,0,9.4,14.35,False,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 13:38:09,"K value 9.403686252771616 out of range [10, 100]"
2025-10-29 13:53:00,ADANIPORTS25NOV1280PE,2minute,2.25,2.25,2.25,2.25,0,2.24,2.25,2.24,2.25,2.2,0,5.89,12.98,False,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 13:56:12,"K value 5.893296642382012 out of range [10, 100]"
2025-10-29 14:25:00,ADANIPORTS25NOV1280PE,2minute,2.25,2.25,2.25,2.25,0,2.25,2.25,2.25,2.25,2.3,0,2.5,9.22,False,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 14:28:14,"K value 2.4954365079365037 out of range [10, 100]"
2025-10-29 14:35:00,ADANIPORTS25NOV1280PE,2minute,2.25,2.25,2.25,2.25,0,2.25,2.25,2.25,2.25,2.28,0,2.23,7.91,False,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 14:38:02,"K value 2.2255952380952326 out of range [10, 100]"
2025-10-29 14:41:00,ADANIPORTS25NOV1280PE,2minute,2.25,2.25,2.25,2.25,0,2.25,2.25,2.25,2.25,2.28,0,2.06,7.14,False,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 14:44:07,"K value 2.0636904761904704 out of range [10, 100]"
2025-10-29 14:53:00,ADANIPORTS25NOV1280PE,2minute,2.25,2.25,2.25,2.25,0,2.22,2.25,2.22,2.25,0,0,0,0,False,False,green,0,False,False,0,Pre-check log,0,0,0,0,2025-10-29 14:56:33,Candle received - not yet evaluated for conditions
2025-10-29 14:53:00,ADANIPORTS25NOV1280PE,2minute,2.25,2.25,2.25,2.25,0,2.22,2.25,2.22,2.25,2.26,0,0.0,0.0,False,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 14:56:33,"K value 0.00 out of range [10, 100]"
2025-10-29 15:05:00,ADANIPORTS25NOV1280PE,2minute,2.35,2.35,2.35,2.35,0,2.31,2.35,2.31,2.35,0,0,0,0,False,False,green,0,False,False,0,Pre-check log,0,0,0,0,2025-10-29 15:08:04,Candle received - not yet evaluated for conditions
2025-10-29 15:05:00,ADANIPORTS25NOV1280PE,2minute,2.35,2.35,2.35,2.35,0,2.31,2.35,2.31,2.35,2.24,0,0.0,0.0,False,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 15:08:04,"K value 0.00 out of range [10, 100]"
