timestamp,symbol,timeframe,open,high,low,close,volume,ha_open,ha_high,ha_low,ha_close,psar_value,psar_signal,stochastic_k,stochastic_d,k_in_range,psar_signal_match,candle_color,candle_type,candle_conditions_met,alert_triggered,scan_id,scan_name,condition_id,kline_start,kline_end,signaldirection,processing_time,error_message
2025-10-30 13:09:00,NIFTY25N1125900CE,2minute,247.6,249.0,247.15,249.0,0,248.24,249.0,247.15,248.19,243.06,0,8.43,12.94,False,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 13:11:47,"K value 8.427325985447037 out of range [10, 100]"
